h [H]
h2 [H][H]
o [O]
o2 [O][O]
oh [OH]
h2o O
n2 N#N
ho2 O[O]
h2o2 OO
ar [Ar]
co2 O=C=O
ch2o C=O
hco O=[CH]
ch3 [CH3]
ch2 [CH2]
ch [CH]
c [C]
ch4 C
ch2(s) [CH2]
c2h6 CC
c2h5 C[CH2]
c2h4 C=C
c2h2 C#C
c3ket21 CC(=O)COO
ch3cho CC=O
co	[C]=O
c2h	[C]#C
ch3oh	CO
c3h8	CCC
c10ket2-3	CCCCCCCC(OO)C(C)=O	! Confirmed by Matt
c13ket2-3	CCCCCCCCCCC(OO)C(C)=O	! Confirmed by Matt
c8ket2-3	CCCCCC(OO)C(C)=O	! Confirmed by Matt
nc7ket23	CCCCC(OO)C(C)=O	! Confirmed by Matt
nc6ket12	CCCCC(C=O)OO	! Confirmed by Matt
c9ket5-4	CCCCC(=O)C(CCC)OO	! Confirmed by Matt
c16ket5-6	CCCCCCCCCCC(OO)C(=O)CCCC	! Confirmed by Matt
c13ket5-4	CCCCCCCCC(=O)C(CCC)OO	! Confirmed by Matt
c16ket4-5	CCCCCCCCCCCC(OO)C(=O)CCC	! Confirmed by Matt
c15ket4-3	CCCCCCCCCCCC(=O)C(CC)OO	! Confirmed by Matt
c9ket3-4	CCCCCC(OO)C(=O)CC	! Confirmed by Matt
c15ket7-8	CCCCCCCC(OO)C(=O)CCCCCC	! Confirmed by Matt
c9ket3-2	CCCCCCC(=O)C(C)OO	! Confirmed by Matt
c11ket4-3	CCCCCCCC(=O)C(CC)OO	! Confirmed by Matt
c14ket4-5	CCCCCCCCCC(OO)C(=O)CCC	! Confirmed by Matt
c9ket2-3	CCCCCCC(OO)C(C)=O	! Confirmed by Matt
c11ket3-4	CCCCCCCC(OO)C(=O)CC	! Confirmed by Matt
c11ket3-2	CCCCCCCCC(=O)C(C)OO	! Confirmed by Matt
c11ket2-3	CCCCCCCCC(OO)C(C)=O	! Confirmed by Matt
c14ket5-4	CCCCCCCCCC(=O)C(CCC)OO	! Confirmed by Matt
c12ket5-4	CCCCCCCC(=O)C(CCC)OO	! Confirmed by Matt
c15ket5-4	CCCCCCCCCCC(=O)C(CCC)OO	! Confirmed by Matt
c15ket5-6	CCCCCCCCCC(OO)C(=O)CCCC	! Confirmed by Matt
c12ket3-2	CCCCCCCCCC(=O)C(C)OO	! Confirmed by Matt
c12ket4-5	CCCCCCCC(OO)C(=O)CCC	! Confirmed by Matt
c10ket1-2	CCCCCCCCC(C=O)OO	! Confirmed by Matt
c11ket2-1	CCCCCCCCCC(=O)COO	! Confirmed by Matt
c15ket2-1	CCCCCCCCCCCCCC(=O)COO	! Confirmed by Matt
c10ket2-1	CCCCCCCCC(=O)COO	! Confirmed by Matt
c16ket2-3	CCCCCCCCCCCCCC(OO)C(C)=O	! Confirmed by Matt
c15ket2-3	CCCCCCCCCCCCC(OO)C(C)=O	! Confirmed by Matt
c12ket2-1	CCCCCCCCCCC(=O)COO	! Confirmed by Matt
c12ket2-3	CCCCCCCCCC(OO)C(C)=O	! Confirmed by Matt
c8ooh2-1	[CH2]C(CCCCCC)OO	! Confirmed by Matt
c13ooh1-2	CCCCCCCCCCC[CH]COO	! Confirmed by Matt
c8ooh1-2	CCCCCC[CH]COO	! Confirmed by Matt
nc13h27cho	CCCCCCCCCCCCCC=O	! Confirmed by Matt
c8o1-2	CCCCCCC1CO1	! Confirmed by Matt
c8ooh2-1o2	CCCCCCC(CO[O])OO	! Confirmed by Matt
c13ooh1-2o2	CCCCCCCCCCCC(COO)O[O]	! Confirmed by Matt
c13o1-2	CCCCCCCCCCCC1CO1	! Confirmed by Matt
c8ooh1-2o2	CCCCCCC(COO)O[O]	! Confirmed by Matt
c12ooh1-2	CCCCCCCCCC[CH]COO	! Confirmed by Matt
c11ooh1-2	CCCCCCCCC[CH]COO	! Confirmed by Matt
c11ooh6-5	CCCC[CH]C(CCCCC)OO	! Confirmed by Matt
c8ket2-1	CCCCCCC(=O)COO	! Confirmed by Matt
c13ket1-2	CCCCCCCCCCCC(C=O)OO	! Confirmed by Matt
c12ooh1-2o2	CCCCCCCCCCC(COO)O[O]	! Confirmed by Matt
c8ket1-2	CCCCCCC(C=O)OO	! Confirmed by Matt
c11ooh1-2o2	CCCCCCCCCC(COO)O[O]	! Confirmed by Matt
c11ooh6-5o2	CCCCCC(OO)C(CCCC)O[O]	! Confirmed by Matt
c12ket1-2	CCCCCCCCCCC(C=O)OO	! Confirmed by Matt
c11ket1-2	CCCCCCCCCC(C=O)OO	! Confirmed by Matt
c11ket6-5	CCCCCC(=O)C(CCCC)OO	! Confirmed by Matt
nc13h27co	CCCCCCCCCCCCC[C]=O	! Confirmed by Matt
nc9h19co	CCCCCCCCC[C]=O	! Confirmed by Matt
c8h17coch2	[CH2]C(=O)CCCCCCCC	! Confirmed by Matt
c12h25coch2	[CH2]C(=O)CCCCCCCCCCCC	! Confirmed by Matt
c9coc2h4p	[CH2]CC(=O)CCCCCCCCC	! Confirmed by Matt
c5h10ooh2-3	CC[CH]C(C)OO	! Confirmed by Matt
c5h10o2-3	CCC1OC1C	! Confirmed by Matt
c5h10ooh2-3o2	CCC(O[O])C(C)OO	! Confirmed by Matt
tc4h8o2h-i	[CH2]C(C)(C)OO	! Confirmed by Matt
c16ooh1-2	CCCCCCCCCCCCCC[CH]COO	! Confirmed by Matt
c16o1-2	CCCCCCCCCCCCCCC1CO1	! Confirmed by Matt
c16ooh1-2o2	CCCCCCCCCCCCCCC(COO)O[O]	! Confirmed by Matt
c16ket1-2	CCCCCCCCCCCCCCC(C=O)OO	! Confirmed by Matt
nc14h29cho	CCCCCCCCCCCCCCC=O	! Confirmed by Matt
nc4h9coch3	CCCCC(C)=O	! Confirmed by Matt
c7h14ooh3-4	CCC[CH]C(CC)OO	! Confirmed by Matt
c16ooh2-1	[CH2]C(CCCCCCCCCCCCCC)OO	! Confirmed by Matt
c9ooh2-1	[CH2]C(CCCCCCC)OO	! Confirmed by Matt
c14ooh1-2	CCCCCCCCCCCC[CH]COO	! Confirmed by Matt
c9ooh1-2	CCCCCCC[CH]COO	! Confirmed by Matt
c16ooh2-1o2	CCCCCCCCCCCCCCC(CO[O])OO	! Confirmed by Matt
c7h14o3-4	CCCC1OC1CC	! Confirmed by Matt
c9o1-2	CCCCCCCC1CO1	! Confirmed by Matt
c9ooh2-1o2	CCCCCCCC(CO[O])OO	! Confirmed by Matt
c14ooh1-2o2	CCCCCCCCCCCCC(COO)O[O]	! Confirmed by Matt
c14o1-2	CCCCCCCCCCCCC1CO1	! Confirmed by Matt
c9ooh1-2o2	CCCCCCCC(COO)O[O]	! Confirmed by Matt
c16ket2-1	CCCCCCCCCCCCCCC(=O)COO	! Confirmed by Matt
c7h14ooh3-4o2	CCCC(O[O])C(CC)OO	! Confirmed by Matt
c9ket2-1	CCCCCCCC(=O)COO	! Confirmed by Matt
c14ket1-2	CCCCCCCCCCCCC(C=O)OO	! Confirmed by Matt
c9ket1-2	CCCCCCCC(C=O)OO	! Confirmed by Matt
nc7ket34	CCCC(OO)C(=O)CC	! Confirmed by Matt
c13ooh6-9	CCCC[CH]CCC(CCCCC)OO	! Confirmed by Matt
c4h8coch3-3	CC[CH]CC(C)=O	! Confirmed by Matt
c13ooh6-9o2	CCCCCC(CCC(CCCC)O[O])OO	! Confirmed by Matt
c15ooh1-2	CCCCCCCCCCCCC[CH]COO	! Confirmed by Matt
c14ooh2-1	[CH2]C(CCCCCCCCCCCC)OO	! Confirmed by Matt
c13ooh2-1	[CH2]C(CCCCCCCCCCC)OO	! Confirmed by Matt
c4h8coch3-1	[CH2]CCCC(C)=O	! Confirmed by Matt
c7h14ooh2-1	[CH2]C(CCCCC)OO	! Confirmed by Matt
c14ooh6-8	CCCCCC[CH]CC(CCCCC)OO	! Confirmed by Matt
c11ooh5-7	CCCC[CH]CC(CCCC)OO	! Confirmed by Matt
c7h14ooh4-3	CC[CH]C(CCC)OO	! Confirmed by Matt
c7h14ooh4-3o2	CCCC(OO)C(CC)O[O]	! Confirmed by Matt
c11o5-7	CCCCC1CC(CCCC)O1	! Confirmed by Matt
nc7ket43	CCCC(=O)C(CC)OO	! Confirmed by Matt
c11ooh5-7o2	CCCCC(CC(CCCC)OO)O[O]	! Confirmed by Matt
c14o6-8	CCCCCCC1CC(CCCCC)O1	! Confirmed by Matt
c11ket5-7	CCCCC(=O)CC(CCCC)OO	! Confirmed by Matt
c14ooh6-8o2	CCCCCCC(CC(CCCCC)OO)O[O]	! Confirmed by Matt
c7h14o1-2	CCCCCC1CO1	! Confirmed by Matt
c7h14ooh2-1o2	CCCCCC(CO[O])OO	! Confirmed by Matt
c13ooh2-1o2	CCCCCCCCCCCC(CO[O])OO	! Confirmed by Matt
c14ooh2-1o2	CCCCCCCCCCCCC(CO[O])OO	! Confirmed by Matt
c15ooh1-2o2	CCCCCCCCCCCCCC(COO)O[O]	! Confirmed by Matt
c14ket6-8	CCCCCCC(CC(=O)CCCCC)OO	! Confirmed by Matt
c13ket6-9	CCCCCC(=O)CCC(CCCC)OO	! Confirmed by Matt
c13o5-8	CCCCCC1CCC(CCCC)O1	! Confirmed by Matt
nc7ket21	CCCCCC(=O)COO	! Confirmed by Matt
c15ket1-2	CCCCCCCCCCCCCC(C=O)OO	! Confirmed by Matt
c14ket2-1	CCCCCCCCCCCCC(=O)COO	! Confirmed by Matt
c13ket2-1	CCCCCCCCCCCC(=O)COO	! Confirmed by Matt
c8ooh2-6	CC[CH]CCCC(C)OO	! Confirmed by Matt
ic4h7-i1	[CH]=C(C)C	! Confirmed by Matt
c15ooh8-7	CCCCCC[CH]C(CCCCCCC)OO	! Confirmed by Matt
c16ooh3-2	C[CH]C(CCCCCCCCCCCCC)OO	! Confirmed by Matt
c15ooh3-2	C[CH]C(CCCCCCCCCCCC)OO	! Confirmed by Matt
c7h14ooh1-2	CCCCC[CH]COO	! Confirmed by Matt
c13ooh5-8	CCCCC[CH]CCC(CCCC)OO	! Confirmed by Matt
c10ooh4-7	CCC[CH]CCC(CCC)OO	! Confirmed by Matt
ic4h8o2h-t	C[C](C)COO	! Confirmed by Matt
c13ooh7-6	CCCCC[CH]C(CCCCCC)OO	! Confirmed by Matt
cc5h10ooh-b	C[C](C)C(C)OO	! Confirmed by Matt
dc5h10ooh-c	CC(C)[CH]COO	! Confirmed by Matt
c14ooh7-3	CC[CH]CCCC(CCCCCCC)OO	! Confirmed by Matt
c9ooh4-6	CCC[CH]CC(CCC)OO	! Confirmed by Matt
nc14h29co	CCCCCCCCCCCCCC[C]=O	! Confirmed by Matt
c13ooh5-7	CCCCCC[CH]CC(CCCC)OO	! Confirmed by Matt
c13ooh7-6o2	CCCCCCC(OO)C(CCCCC)O[O]	! Confirmed by Matt
c9ooh4-6o2	CCCC(CC(CCC)OO)O[O]	! Confirmed by Matt
c9o4-6	CCCC1CC(CCC)O1	! Confirmed by Matt
c14o3-7	CCCCCCCC1CCCC(CC)O1	! Confirmed by Matt
c14ooh7-3o2	CCCCCCCC(CCCC(CC)O[O])OO	! Confirmed by Matt
c13o6-7	CCCCCCC1OC1CCCCC	! Confirmed by Matt
c10o4-7	CCCC1CCC(CCC)O1	! Confirmed by Matt
c10ooh4-7o2	CCCC(CCC(CCC)OO)O[O]	! Confirmed by Matt
c8o2-6	CCC1CCCC(C)O1	! Confirmed by Matt
c8ooh2-6o2	CCC(CCCC(C)OO)O[O]	! Confirmed by Matt
c15ooh8-7o2	CCCCCCCC(OO)C(CCCCCC)O[O]	! Confirmed by Matt
c16ooh3-2o2	CCCCCCCCCCCCCC(OO)C(C)O[O]	! Confirmed by Matt
c15ooh3-2o2	CCCCCCCCCCCCC(OO)C(C)O[O]	! Confirmed by Matt
c7h14ooh1-2o2	CCCCCC(COO)O[O]	! Confirmed by Matt
c13ooh5-8o2	CCCCCC(CCC(CCCC)OO)O[O]	! Confirmed by Matt
c13h27coch2	[CH2]C(=O)CCCCCCCCCCCCC	! Confirmed by Matt
c13ooh5-7o2	CCCCCCC(CC(CCCC)OO)O[O]	! Confirmed by Matt
c13o5-7	CCCCCCC1CC(CCCC)O1	! Confirmed by Matt
c13ket7-6	CCCCCCC(=O)C(CCCCC)OO	! Confirmed by Matt
c9ket4-6	CCCC(=O)CC(CCC)OO	! Confirmed by Matt
c14ket7-3	CCCCCCCC(=O)CCCC(CC)OO	! Confirmed by Matt
c12h24-6	CCCCCC=CCCCCC	! Confirmed by Matt
c14ooh3-7	CCCCCCC[CH]CCCC(CC)OO	! Confirmed by Matt
c13ooh7-5	CCCC[CH]CC(CCCCCC)OO	! Confirmed by Matt
c4h8coch3-2	C[CH]CCC(C)=O	! Confirmed by Matt
c12ooh6-9	CCC[CH]CCC(CCCCC)OO	! Confirmed by Matt
c12h24-5	CCCCC=CCCCCCC	! Confirmed by Matt
c6h11o1-5	C=CCCC(C)[O]	! Confirmed by Matt
c12o4-7	CCCCCC1CCC(CCC)O1	! Confirmed by Matt
c3h6o1-3	C1COC1	! Confirmed by Matt
c12ooh6-9o2	CCCCCC(CCC(CCC)O[O])OO	! Confirmed by Matt
c16ooh7-3	CC[CH]CCCC(CCCCCCCCC)OO	! Confirmed by Matt
c12ooh5-6	CCCCCC[CH]C(CCCC)OO	! Confirmed by Matt
c12ooh6-5	CCCC[CH]C(CCCCCC)OO	! Confirmed by Matt
c5h10ooh3-2	C[CH]C(CC)OO	! Confirmed by Matt
c16ooh7-3o2	CCCCCCCCCC(CCCC(CC)O[O])OO	! Confirmed by Matt
c12ooh5-6o2	CCCCCCC(O[O])C(CCCC)OO	! Confirmed by Matt
c12ooh6-5o2	CCCCCCC(OO)C(CCCC)O[O]	! Confirmed by Matt
c12o5-6	CCCCCCC1OC1CCCC	! Confirmed by Matt
c5h10ooh3-2o2	CCC(OO)C(C)O[O]	! Confirmed by Matt
c12ket5-6	CCCCCCC(OO)C(=O)CCCC	! Confirmed by Matt
c12ket6-5	CCCCCCC(=O)C(CCCC)OO	! Confirmed by Matt
c16ket7-3	CCCCCCCCCC(=O)CCCC(CC)OO	! Confirmed by Matt
nc5ket32	CCC(=O)C(C)OO	! Confirmed by Matt
c16o3-7	CCCCCCCCCC1CCCC(CC)O1	! Confirmed by Matt
c12ket6-9	CCCCCC(=O)CCC(CCC)OO	! Confirmed by Matt
c13ooh7-5o2	CCCCCCC(CC(CCCC)O[O])OO	! Confirmed by Matt
c14ooh3-7o2	CCCCCCCC(CCCC(CC)OO)O[O]	! Confirmed by Matt
nc7ket12	CCCCCC(C=O)OO	! Confirmed by Matt
c15ket8-7	CCCCCCCC(=O)C(CCCCCC)OO	! Confirmed by Matt
c8ket2-6	CCC(CCCC(C)=O)OO	! Confirmed by Matt
c10ket4-7	CCCC(=O)CCC(CCC)OO	! Confirmed by Matt
c16ket3-2	CCCCCCCCCCCCCC(=O)C(C)OO	! Confirmed by Matt
c15ket3-2	CCCCCCCCCCCCC(=O)C(C)OO	! Confirmed by Matt
c13ket5-8	CCCCCC(CCC(=O)CCCC)OO	! Confirmed by Matt
c13ket5-7	CCCCCCC(CC(=O)CCCC)OO	! Confirmed by Matt
c13ket7-5	CCCCCCC(=O)CC(CCCC)OO	! Confirmed by Matt
c14ket3-7	CCCCCCCC(CCCC(=O)CC)OO	! Confirmed by Matt
ic4h8ooh-to2	CC(C)(COO)O[O]	! Confirmed by Matt
b-cc5h10o	CC1OC1(C)C	! Confirmed by Matt
c12ooh6-7	CCCCC[CH]C(CCCCC)OO	! Confirmed by Matt
c7coc3h6p	[CH2]CCC(=O)CCCCCCC	! Confirmed by Matt
c4h8ooh1-2	CC[CH]COO	! Confirmed by Matt
c12o6-7	CCCCCC1OC1CCCCC	! Confirmed by Matt
c4h8o1-2	CCC1CO1	! Confirmed by Matt
c4h8ooh1-2o2	CCC(COO)O[O]	! Confirmed by Matt
c12ooh6-7o2	CCCCCC(O[O])C(CCCCC)OO	! Confirmed by Matt
c9coc3h6p	[CH2]CCC(=O)CCCCCCCCC	! Confirmed by Matt
nc4ket12	CCC(C=O)OO	! Confirmed by Matt
c12ket6-7	CCCCCC(=O)C(CCCCC)OO	! Confirmed by Matt
c5h10ooh3-1	[CH2]CC(CC)OO	! Confirmed by Matt
c3h6ooh1-2	C[CH]COO	! Confirmed by Matt
c5h10ooh3-1o2	CCC(CCO[O])OO	! Confirmed by Matt
c16ooh3-7	CCCCCCCCC[CH]CCCC(CC)OO	! Confirmed by Matt
c8ooh3-7	C[CH]CCCC(CC)OO	! Confirmed by Matt
c8ooh3-7o2	CCC(CCCC(C)O[O])OO	! Confirmed by Matt
c16ooh3-7o2	CCCCCCCCCC(CCCC(CC)OO)O[O]	! Confirmed by Matt
c8ket3-7	CCC(=O)CCCC(C)OO	! Confirmed by Matt
c16ket3-7	CCCCCCCCCC(CCCC(=O)CC)OO	! Confirmed by Matt
nc5ket31	CCC(=O)CCOO	! Confirmed by Matt
c3h6ooh1-3	[CH2]CCOO	! Confirmed by Matt
c3h6ooh2-1	[CH2]C(C)OO	! Confirmed by Matt
c3h6ooh1-2o2	CC(COO)O[O]	! Confirmed by Matt
c3h6ooh2-1o2	CC(CO[O])OO	! Confirmed by Matt
c3ket12	CC(C=O)OO	! Confirmed by Matt
c3h6ooh1-3o2	[O]OCCCOO	! Confirmed by Matt
c3h6o1-2	CC1CO1	! Confirmed by Matt
c3ket13	O=CCCOO	! Confirmed by Matt
c5h10o1-3	CCC1CCO1	! Confirmed by Matt
c13ooh6-7	CCCCCC[CH]C(CCCCC)OO	! Confirmed by Matt
bc5h10ooh-c	C[CH]C(C)(C)OO	! Confirmed by Matt
c4h8ooh2-1	[CH2]C(CC)OO	! Confirmed by Matt
c12ooh4-7	CCCCC[CH]CCC(CCC)OO	! Confirmed by Matt
cc5h10ooh-d	[CH2]C(OO)C(C)C	! Confirmed by Matt
c4h8ooh2-1o2	CCC(CO[O])OO	! Confirmed by Matt
c13ooh6-7o2	CCCCCCC(O[O])C(CCCCC)OO	! Confirmed by Matt
c12ooh4-7o2	CCCCCC(CCC(CCC)OO)O[O]	! Confirmed by Matt
cc5h10ooh-do2	CC(C)C(CO[O])OO	! Confirmed by Matt
bc5h10ooh-co2	CC(O[O])C(C)(C)OO	! Confirmed by Matt
nc4ket21	CCC(=O)COO	! Confirmed by Matt
c13ket6-7	CCCCCCC(OO)C(=O)CCCCC	! Confirmed by Matt
c12ket4-7	CCCCCC(CCC(=O)CCC)OO	! Confirmed by Matt
o2c4h8cho	CC(C)(C=O)CO[O]	! Confirmed by Matt
c11coc3h6p	[CH2]CCC(=O)CCCCCCCCCCC	! Confirmed by Matt
c15ooh7-10	CCCCC[CH]CCC(CCCCCC)OO	! Confirmed by Matt
c4h7co1-4	C=CCC[C]=O	! Confirmed by Matt
c6h12ooh2-3	CCC[CH]C(C)OO	! Confirmed by Matt

nc5ket24	CC(=O)CC(C)OO	! Confirmed by Matt
c5h10ooh1-3	CC[CH]CCOO	! Confirmed by Matt
c5h10ooh1-4	C[CH]CCCOO	! Confirmed by Matt
c7h14ooh2-5	CC[CH]CCC(C)OO	! Confirmed by Matt
c7h14ooh4-1	[CH2]CCC(CCC)OO	! Confirmed by Matt
c4h8ooh1-4	[CH2]CCCOO	! Confirmed by Matt
c7h14ooh3-6	C[CH]CCC(CC)OO	! Confirmed by Matt
c5h10ooh1-5	[CH2]CCCCOO	! Confirmed by Matt
c5h10ooh2-4	C[CH]CC(C)OO	! Confirmed by Matt
c4h8ooh1-3	C[CH]CCOO	! Confirmed by Matt
c5h10ooh2-5	[CH2]CCC(C)OO	! Confirmed by Matt
c6h12o2-3	CCCC1OC1C	! Confirmed by Matt
c6h12ooh2-3o2	CCCC(O[O])C(C)OO	! Confirmed by Matt
c6h11o1-4	C=CCC([O])CC	! Confirmed by Matt
c7h14ooh3-5	CC[CH]CC(CC)OO	! Confirmed by Matt
c6h12ooh3-1	[CH2]CC(CCC)OO	! Confirmed by Matt
c9ooh4-1	[CH2]CCC(CCCCC)OO	! Confirmed by Matt
c8ooh4-6	CC[CH]CC(CCC)OO	! Confirmed by Matt
c6h12ooh1-3	CCC[CH]CCOO	! Confirmed by Matt
c6h12ooh2-6	[CH2]CCCC(C)OO	! Confirmed by Matt
ic3h7coch3	CC(=O)C(C)C	! Confirmed by Matt
c7h14ooh4-2	C[CH]CC(CCC)OO	! Confirmed by Matt
c10ooh3-1	[CH2]CC(CCCCCCC)OO	! Confirmed by Matt
c10ooh4-2	C[CH]CC(CCCCCC)OO	! Confirmed by Matt
c10ooh4-1	[CH2]CCC(CCCCCC)OO	! Confirmed by Matt
c10ooh5-9	C[CH]CCCC(CCCC)OO	! Confirmed by Matt
c4h8ooh2-4	[CH2]CC(C)OO	! Confirmed by Matt
c8coc3h6p	[CH2]CCC(=O)CCCCCCCC	! Confirmed by Matt
c11ooh4-7	CCCC[CH]CCC(CCC)OO	! Confirmed by Matt
c8ooh2-5	CCC[CH]CCC(C)OO	! Confirmed by Matt
c11ooh3-1	[CH2]CC(CCCCCCCC)OO	! Confirmed by Matt
c6h12ooh3-6	[CH2]CCC(CC)OO	! Confirmed by Matt
c10ooh5-7	CCC[CH]CC(CCCC)OO	! Confirmed by Matt
c11ooh5-3	CC[CH]CC(CCCCCC)OO	! Confirmed by Matt
c11ooh4-6	CCCCC[CH]CC(CCC)OO	! Confirmed by Matt
c11ooh3-5	CCCCCC[CH]CC(CC)OO	! Confirmed by Matt
c11ooh4-2	C[CH]CC(CCCCCCC)OO	! Confirmed by Matt
c11ooh5-8	CCC[CH]CCC(CCCC)OO	! Confirmed by Matt
c6h12ooh3-2	C[CH]C(CCC)OO	! Confirmed by Matt
c6h12ooh2-5	C[CH]CCC(C)OO	! Confirmed by Matt
c5coc3h6p	[CH2]CCC(=O)CCCCC	! Confirmed by Matt
c10ooh3-7	CCC[CH]CCCC(CC)OO	! Confirmed by Matt
c9ooh3-5	CCCC[CH]CC(CC)OO	! Confirmed by Matt
c5h9o1-5	C=CCCC[O]	! Confirmed by Matt
c6h11ooh1-5	C=CCCC(C)OO	! Confirmed by Matt
c6h12ooh3-5	C[CH]CC(CC)OO	! Confirmed by Matt
c5h9ooh1-4	C=CCC(C)OO	! Confirmed by Matt
c8ooh3-6	CC[CH]CCC(CC)OO	! Confirmed by Matt
c13ooh7-3	CC[CH]CCCC(CCCCCC)OO	! Confirmed by Matt
c9ooh4-7	CC[CH]CCC(CCC)OO	! Confirmed by Matt
c12ooh6-3	CC[CH]CCC(CCCCCC)OO	! Confirmed by Matt
c12ooh6-2	C[CH]CCCC(CCCCCC)OO	! Confirmed by Matt
c8ooh3-5	CCC[CH]CC(CC)OO	! Confirmed by Matt
c6h12ooh1-5	C[CH]CCCCOO	! Confirmed by Matt
c9ooh5-3	CC[CH]CC(CCCC)OO	! Confirmed by Matt
c10ooh5-1	[CH2]CCCC(CCCCC)OO	! Confirmed by Matt
c13ooh3-5	CCCCCCCC[CH]CC(CC)OO	! Confirmed by Matt
c10ooh3-5	CCCCC[CH]CC(CC)OO	! Confirmed by Matt
c10ooh3-6	CCCC[CH]CCC(CC)OO	! Confirmed by Matt
c12ooh4-2	C[CH]CC(CCCCCCCC)OO	! Confirmed by Matt
c13ooh6-10	CCC[CH]CCCC(CCCCC)OO	! Confirmed by Matt
c13ooh5-3	CC[CH]CC(CCCCCCCC)OO	! Confirmed by Matt
c12ooh3-5	CCCCCCC[CH]CC(CC)OO	! Confirmed by Matt
c12ooh4-1	[CH2]CCC(CCCCCCCC)OO	! Confirmed by Matt
c12ooh3-7	CCCCC[CH]CCCC(CC)OO	! Confirmed by Matt
c8ooh2-4	CCCC[CH]CC(C)OO	! Confirmed by Matt
c11ooh3-7	CCCC[CH]CCCC(CC)OO	! Confirmed by Matt
c8ooh4-2	C[CH]CC(CCCC)OO	! Confirmed by Matt
c13ooh4-1	[CH2]CCC(CCCCCCCCC)OO	! Confirmed by Matt
c13ooh3-6	CCCCCCC[CH]CCC(CC)OO	! Confirmed by Matt
c10ooh4-8	CC[CH]CCCC(CCC)OO	! Confirmed by Matt
c13ooh3-1	[CH2]CC(CCCCCCCCCC)OO	! Confirmed by Matt
c13ooh5-9	CCCC[CH]CCCC(CCCC)OO	! Confirmed by Matt
c13ooh4-7	CCCCCC[CH]CCC(CCC)OO	! Confirmed by Matt
c12ooh5-7	CCCCC[CH]CC(CCCC)OO	! Confirmed by Matt
c13ooh6-3	CC[CH]CCC(CCCCCCC)OO	! Confirmed by Matt
c7h14ooh3-1	[CH2]CC(CCCC)OO	! Confirmed by Matt
c12ooh6-8	CCCC[CH]CC(CCCCC)OO	! Confirmed by Matt
c14ooh4-7	CCCCCCC[CH]CCC(CCC)OO	! Confirmed by Matt
c10ooh4-6	CCCC[CH]CC(CCC)OO	! Confirmed by Matt
c12ooh3-6	CCCCCC[CH]CCC(CC)OO	! Confirmed by Matt
c13ooh5-2	C[CH]CCC(CCCCCCCC)OO	! Confirmed by Matt
c14ooh7-10	CCCC[CH]CCC(CCCCCC)OO	! Confirmed by Matt
c10ooh1-3	CCCCCCC[CH]CCOO	! Confirmed by Matt
c9ooh3-7	CC[CH]CCCC(CC)OO	! Confirmed by Matt
c14ooh7-9	CCCCC[CH]CC(CCCCCC)OO	! Confirmed by Matt
c14ooh4-2	C[CH]CC(CCCCCCCCCC)OO	! Confirmed by Matt
c14ooh2-4	CCCCCCCCCC[CH]CC(C)OO	! Confirmed by Matt
c12ooh4-8	CCCC[CH]CCCC(CCC)OO	! Confirmed by Matt
c12ooh6-4	CCC[CH]CC(CCCCCC)OO	! Confirmed by Matt
c13ooh6-4	CCC[CH]CC(CCCCCCC)OO	! Confirmed by Matt
c15o6-9	CCCCCCC1CCC(CCCCC)O1	! Confirmed by Matt
c15ooh7-10o2	CCCCCCC(CCC(CCCCC)O[O])OO	! Confirmed by Matt
c7h14o2-5	CCC1CCC(C)O1	! Confirmed by Matt
c5h10ooh1-4o2	CC(CCCOO)O[O]	! Confirmed by Matt
c5h10ooh1-3o2	CCC(CCOO)O[O]	! Confirmed by Matt
c7h14o1-4	CCCC1CCCO1	! Confirmed by Matt
c4h8ooh1-4o2	[O]OCCCCOO	! Confirmed by Matt
c4h8o1-4	C1CCOC1	! Confirmed by Matt
c5h10o1-4	CC1CCCO1	! Confirmed by Matt
c7h14ooh2-5o2	CCC(CCC(C)OO)O[O]	! Confirmed by Matt
c7h14ooh4-1o2	CCCC(CCCO[O])OO	! Confirmed by Matt
c7h14ooh3-6o2	CCC(CCC(C)O[O])OO	! Confirmed by Matt
c5h10o1-5	C1CCOCC1	! Confirmed by Matt
c5h10ooh1-5o2	[O]OCCCCCOO	! Confirmed by Matt
c5h10o2-4	CC1CC(C)O1	! Confirmed by Matt
c5h10ooh2-4o2	CC(CC(C)OO)O[O]	! Confirmed by Matt
c4h8o1-3	CC1CCO1	! Confirmed by Matt
c4h8ooh1-3o2	CC(CCOO)O[O]	! Confirmed by Matt
c5h10ooh2-5o2	CC(CCCO[O])OO	! Confirmed by Matt
nc6ket23	CCCC(OO)C(C)=O	! Confirmed by Matt
c7h14ooh3-5o2	CCC(CC(CC)OO)O[O]	! Confirmed by Matt
c7h14o3-5	CCC1CC(CC)O1	! Confirmed by Matt
c6h12ooh3-1o2	CCCC(CCO[O])OO	! Confirmed by Matt
c6h12o1-3	CCCC1CCO1	! Confirmed by Matt
c9ooh4-1o2	CCCCCC(CCCO[O])OO	! Confirmed by Matt
c9o1-4	CCCCCC1CCCO1	! Confirmed by Matt
c8ooh4-6o2	CCCC(CC(CC)O[O])OO	! Confirmed by Matt
c6h12ooh1-3o2	CCCC(CCOO)O[O]	! Confirmed by Matt
c6h12ooh2-6o2	CC(CCCCO[O])OO	! Confirmed by Matt
